source_center,destination_center,time_bucket,avg_distance_km,avg_osrm_time,hub_congestion,congestion_tier,distance_tier,is_chronic_bottleneck,total_volume,delay_ratio_ftl,delay_risk_tier_ftl,delay_ratio_carting,delay_risk_tier_carting,ftl_distance_cost,carting_distance_cost,ftl_actual_time,carting_actual_time,ftl_delay_cost,carting_delay_cost,ftl_total_cost,carting_total_cost,time_diff_hr,cost_diff,recommended_route_type,rule_applied
IND141109AAA,IND000000ACA,eve_peak,45.93521764705882,50.3235294117647,994.0,Medium,Medium,0,34,1.1892857142857143,Medium,2.037037037037037,Medium,4786.186094117647,2067.084794117647,59.84905462184874,102.51089324618736,0.03968968837535014,0.21744734931009443,4786.225783806023,2067.302241466957,0.011850510728982952,-2718.923542339066,Carting,Rule 6: Lower total cost (Carting)
IND141115AAA,IND000000ACA,eve_peak,30.215262962962964,30.925925925925927,983.0,Medium,Medium,0,27,1.4333333333333333,High,2.037037037037037,Medium,4346.027362962963,1359.6868333333334,44.327160493827165,62.99725651577504,0.055838477366255156,0.1336305441243713,4346.0832014403295,1359.8204638774578,0.00518613778387441,-2986.2627375628717,Carting,Rule 6: Lower total cost (Carting)
IND142001AAB,IND152026AAA,afternoon,55.39368275862069,42.62931034482759,607.0,Medium,Long,0,116,1.6830357142857144,High,2.037037037037037,Medium,5051.02311724138,2492.715724137931,71.74665178571429,86.8374840357599,0.1213222560036946,0.184200723712218,5051.144439497383,2492.8999248616433,0.004191897847234891,-2558.24451463574,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND142026AAA,IND141109AAA,eve_peak,23.807261111111114,35.44444444444444,119.0,Low,Short,0,18,1.436904761904762,High,2.037037037037037,Medium,4166.603311111111,1071.3267500000002,50.930291005291004,72.20164609053498,0.064524360670194,0.15315500685871056,4166.6678354717815,1071.4799050068589,0.005908709745901105,-3095.187930464923,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND142401AAA,IND000000ACA,eve_peak,28.401175,19.833333333333332,983.0,Medium,Short,0,12,1.84375,High,2.037037037037037,Medium,4295.2329,1278.0528749999999,36.56770833333333,40.401234567901234,0.06972656249999998,0.08569958847736625,4295.3026265625,1278.1385745884772,0.0010648683984910848,-3017.164051974023,Carting,Rule 6: Lower total cost (Carting)
IND143001AAA,IND144001AAB,morn_peak,56.868246052631584,41.421052631578945,715.0,Medium,Long,0,76,1.9797959183673468,High,2.037037037037037,Medium,5092.310889473684,2559.0710723684215,82.00523093447904,84.37621832358674,0.1691007429287504,0.1789798570500325,5092.479990216613,2559.2500522254713,0.0006586076080854713,-2533.229937991142,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND144001AAA,IND144040AAA,night,24.568485714285714,18.25,82.0,Low,Short,0,28,1.806501547987616,High,2.037037037037037,Medium,4187.9176,1105.5818571428572,32.968653250774,37.17592592592593,0.06132772187822499,0.07885802469135805,4187.978927721878,1105.6607151675485,0.0011686868542088705,-3082.3182125543294,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND144001AAB,IND000000ACA,morn_peak,53.560968115942025,37.492753623188406,1381.0,Medium,Medium,0,69,2.2857142857142856,High,2.037037037037037,Medium,4999.707107246377,2410.2435652173913,85.69772256728778,76.37412775093935,0.20085403726708073,0.1620057255322956,4999.907961283644,2410.4055709429235,-0.002589887448985676,-2589.5023903407205,Carting,Rule 6: Lower total cost (Carting)
IND144001AAB,IND143001AAA,afternoon,60.4888421875,44.8125,715.0,Medium,Long,0,64,1.4883412824589295,High,2.037037037037037,Medium,5193.68758125,2721.9978984374998,66.69629372019078,91.28472222222223,0.09118247383412825,0.19363425925925928,5193.778763723834,2722.191532696759,0.006830119028342069,-2471.587231027075,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND144001AAB,IND144401AAB,night,13.096445454545455,11.636363636363637,503.0,Medium,Short,0,22,1.8518518518518519,Medium,1.6944444444444444,High,3866.700472727273,589.3400454545455,21.54882154882155,19.717171717171716,0.04130190796857464,0.03367003367003367,3866.7417746352417,589.3737154882155,-0.0005087916199027317,-3277.368059147026,Carting,Rule 6: Lower total cost (Carting)
IND144001AAB,IND160002AAC,morn_peak,93.83041428571428,66.14285714285714,5726.0,High,Long,0,7,3.375,High,2.037037037037037,Medium,6127.2516,4222.368642857143,223.23214285714283,134.73544973544975,0.6545386904761904,0.28580246913580254,6127.906138690476,4222.654445326279,-0.024582414756025857,-1905.2516933641973,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND144001AAC,IND000000ACA,eve_peak,45.74865714285714,32.42857142857143,1232.0,Medium,Medium,0,7,1.8518518518518519,Medium,1.7391304347826086,High,4780.9624,2058.6895714285715,60.05291005291006,56.39751552795031,0.11510141093474428,0.09987060041407868,4781.077501410935,2058.789442028986,-0.001015387368044374,-2722.288059381949,Carting,Rule 6: Lower total cost (Carting)
IND144001AAC,IND000000ACA,morn_peak,51.19876333333333,36.333333333333336,1232.0,Medium,Medium,0,30,1.932852386237514,High,2.037037037037037,Medium,4933.565373333333,2303.9443499999998,70.22697003329634,74.01234567901236,0.14122348624984585,0.15699588477366258,4933.706596819583,2304.1013458847733,0.0010514932349211155,-2629.6052509348096,Carting,Rule 6: Lower total cost (Carting)
IND144001AAC,IND160002AAC,afternoon,85.8911251231527,60.285714285714285,5577.0,High,Long,0,203,1.8518518518518519,Medium,2.1545454545454548,High,5904.951503448276,3865.100630541872,111.64021164021163,129.8883116883117,0.2139770723104056,0.29001082251082255,5905.165480520586,3865.3906413643826,0.005068916680027793,-2039.7748391562036,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND144001AAC,IND160002AAC,eve_peak,85.20244705882354,59.78431372549019,5577.0,High,Long,0,51,1.8518518518518519,Medium,1.9655172413793103,High,5885.668517647059,3834.1101176470593,110.7116920842411,117.50709939148072,0.21219740982812874,0.2405116069416272,5885.880715056887,3834.350629254001,0.0018876131408998968,-2051.5300858028863,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND144040AAA,IND144001AAB,night,26.632237500000002,19.1875,493.0,Medium,Short,0,16,2.0526315789473686,High,2.037037037037037,Medium,4245.70265,1198.4506875000002,39.38486842105264,39.08564814814815,0.08415570175438598,0.08290895061728397,4245.786805701755,1198.5335964506176,-8.311674247346801e-05,-3047.2532092511374,Carting,Rule 6: Lower total cost (Carting)
IND144401AAB,IND144001AAB,night,12.618213333333333,9.933333333333334,503.0,Medium,Short,0,30,1.8518518518518519,Medium,1.8819444444444444,High,3853.3099733333333,567.8196,18.395061728395063,18.693981481481483,0.03525720164609054,0.03650270061728396,3853.3452305349792,567.8561027006173,8.303326474622767e-05,-3285.489127834362,Carting,Rule 6: Lower total cost (Carting)
IND144514AAA,IND141115AAA,eve_peak,26.072429999999997,28.0,81.0,Low,Short,0,10,1.7211538461538463,High,2.037037037037037,Medium,4230.02804,1173.2593499999998,48.19230769230769,57.03703703703704,0.08413461538461539,0.12098765432098765,4230.112174615385,1173.3803376543208,0.002456869262424818,-3056.731836961064,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND144527AAA,IND141115AAA,eve_peak,30.1344375,30.5,53.0,Low,Medium,0,8,1.8303167420814481,High,2.037037037037037,Medium,4343.76425,1356.0496875000001,55.824660633484164,62.12962962962963,0.10551941930618403,0.13179012345679014,4343.869769419306,1356.1814776234569,0.0017513802767070747,-2987.688291795849,Carting,Rule 6: Lower total cost (Carting)
IND145001AAA,IND176201AAA,night,18.001549999999998,22.333333333333332,72.0,Low,Short,0,6,1.9791666666666665,High,2.037037037037037,Medium,4004.0434,810.0697499999999,44.201388888888886,45.49382716049383,0.09111689814814815,0.09650205761316874,4004.1345168981484,810.1662520576131,0.0003590106310013732,-3193.968264840535,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND147001AAB,IND147201AAA,eve_peak,26.102483333333335,27.166666666666668,85.0,Low,Short,0,12,1.301994301994302,High,2.037037037037037,Medium,4230.8695333333335,1174.61175,35.37084520417854,55.33950617283951,0.03418407723963282,0.11738683127572018,4230.903717410573,1174.7291368312758,0.005546850269072492,-3056.1745805792975,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND147001AAB,IND160002AAC,eve_peak,42.46861,46.7,5341.0,High,Medium,0,10,1.9053708439897699,High,2.037037037037037,Medium,4689.12108,1911.08745,88.98081841432226,95.12962962962965,0.17617007672634274,0.20179012345679018,4689.297250076726,1911.2892401234567,0.001708003115363164,-2778.0080099532697,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND147001AAD,IND160002AAC,eve_peak,39.8599625,38.0,5316.0,High,Medium,0,8,2.0805626598465476,High,2.037037037037037,Medium,4616.07895,1793.6983125000002,79.0613810741688,77.40740740740742,0.1710890878090367,0.16419753086419758,4616.2500390878095,1793.8625100308643,-0.00045943712965594113,-2822.387529056945,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND147101AAA,IND147105AAA,eve_peak,24.7991875,22.25,87.0,Low,Short,0,16,1.403985507246377,High,2.037037037037037,Medium,4194.37725,1115.9634374999998,31.238677536231886,45.324074074074076,0.037452823067632854,0.09614197530864199,4194.414702823067,1116.0595794753085,0.003912610149400609,-3078.3551233477588,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND147105AAA,IND160002AAC,eve_peak,53.24463636363637,39.90909090909091,5324.0,High,Medium,0,11,2.090909090909091,High,2.037037037037037,Medium,4990.849818181819,2396.0086363636365,83.44628099173553,81.29629629629629,0.18140495867768594,0.17244668911335576,4991.031223140496,2396.1810830527497,-0.0005972179709553456,-2594.8501400877462,FTL,Rule 4: Peak-hour congestion — avoid consolidation queue
IND147201AAA,IND148023AAA,eve_peak,26.666792307692308,28.615384615384617,48.0,Low,Short,0,13,1.12,Medium,2.037037037037037,Medium,4246.670184615385,1200.0056538461538,32.049230769230775,58.2905982905983,0.014307692307692323,0.12364672364672366,4246.684492307692,1200.1293005698005,0.0072892687559354226,-3046.5551917378916,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND148028AAA,IND147001AAB,eve_peak,45.67335666666667,36.733333333333334,94.0,Low,Medium,0,30,1.631578947368421,High,2.037037037037037,Medium,4778.853986666667,2055.30105,59.93333333333334,74.82716049382717,0.09666666666666668,0.15872427983539095,4778.950653333333,2055.4597742798355,0.004137174211248286,-2723.490879053498,Carting,Rule 6: Lower total cost (Carting)
IND148028AAA,IND147001AAD,eve_peak,44.36188333333333,35.333333333333336,69.0,Low,Medium,0,6,1.7222222222222223,High,2.037037037037037,Medium,4742.132733333334,1996.2847499999998,60.85185185185186,71.97530864197532,0.10632716049382719,0.1526748971193416,4742.239060493827,1996.4374248971192,0.0030898491083676265,-2745.8016355967084,Carting,Rule 6: Lower total cost (Carting)
IND148101AAA,IND148102AAA,night,24.3741,22.4,37.0,Low,Short,0,5,1.1818181818181819,Medium,2.037037037037037,Medium,4182.4748,1096.8345,26.472727272727273,45.62962962962963,0.016969696969696975,0.09679012345679014,4182.49176969697,1096.9312901234566,0.005321361765806211,-3085.560479573513,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND151001AAA,IND148101AAA,night,44.24061666666666,41.75,452.0,Medium,Medium,0,24,0.9888888888888889,Low,2.037037037037037,Medium,4738.737266666667,1990.8277499999997,41.28611111111111,85.0462962962963,0.0,0.18040123456790128,4738.737266666667,1991.0081512345675,0.012155606995884777,-2747.729115432099,Carting,Rule 6: Lower total cost (Carting)
IND151001AAA,IND151103AAA,night,25.75701111111111,23.88888888888889,432.0,Medium,Short,0,9,1.380952380952381,High,2.037037037037037,Medium,4221.196311111111,1159.0655,32.98941798941799,48.662551440329224,0.03791887125220457,0.10322359396433473,4221.234229982363,1159.1687235939642,0.004353648180808677,-3062.0655063883987,Carting,Rule 6: Lower total cost (Carting)
IND151001AAA,IND151302AAA,night,54.74526428571429,40.5,484.0,Medium,Long,0,28,0.7280219780219781,Low,2.037037037037037,Medium,5032.8674,2463.5368928571434,29.484890109890113,82.5,0.0,0.17500000000000002,5032.8674,2463.7118928571435,0.014726419413919412,-2569.1555071428565,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND151001AAA,IND160002AAC,morn_peak,122.48529215686274,90.54248366013071,5706.0,High,Long,0,153,1.6020408163265305,High,2.037037037037037,Medium,6929.588180392157,5511.838147058824,145.05275443510735,184.43839264100703,0.2271261282290693,0.3912329540869846,6929.815306520386,5512.229380012911,0.010940455057194355,-1417.585926507475,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND151001AAA,IND160002AAC,night,123.6563625,91.375,5706.0,High,Long,0,8,1.4624538627975054,High,2.037037037037037,Medium,6962.3781500000005,5564.5363125,133.63172171312206,186.13425925925927,0.17606967380467525,0.39483024691358026,6962.554219673805,5564.931142746914,0.014584038207260334,-1397.6230769268914,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND151302AAA,IND151505AAA,night,36.871663636363635,39.27272727272727,99.0,Low,Medium,0,33,0.7714285714285715,Low,2.037037037037037,Medium,4532.406581818182,1659.2248636363636,30.296103896103897,80.00000000000001,0.0,0.16969696969696973,4532.406581818182,1659.3945606060606,0.013806637806637809,-2873.012021212121,Carting,Rule 6: Lower total cost (Carting)
IND151505AAA,IND151506AAA,night,28.465459999999997,27.0,91.0,Low,Short,0,5,1.7692307692307692,High,2.037037037037037,Medium,4297.03288,1280.9456999999998,47.76923076923077,55.00000000000001,0.08653846153846154,0.1166666666666667,4297.119418461538,1281.0623666666663,0.0020085470085470115,-3016.0570517948718,Carting,Rule 3: Short-haul + low congestion — no FTL advantage
IND151506AAA,IND151001AAA,night,57.84655833333333,52.083333333333336,476.0,Medium,Long,0,48,1.2923850574712645,High,2.037037037037037,Medium,5119.703633333333,2603.095125,67.31172174329502,106.0956790123457,0.06345161837484037,0.22505144032921817,5119.767084951707,2603.320176440329,0.010773321463625187,-2516.4469085113783,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND152026AAA,IND000000ACA,afternoon,103.05101879699248,77.65413533834587,1263.0,Medium,Long,0,133,4.3,High,2.037037037037037,Medium,6385.428526315789,4637.295845864662,333.91278195488724,158.18434976329715,1.0677443609022557,0.33554256010396366,6386.496270676691,4637.631388424766,-0.0488134533865528,-1748.8648822519253,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND152026AAA,IND151001AAA,afternoon,41.81594848484849,42.878787878787875,748.0,Medium,Medium,0,33,1.0,Low,2.037037037037037,Medium,4670.846557575758,1881.717681818182,42.878787878787875,87.34567901234568,0.0,0.18527871305649088,4670.846557575758,1881.9029605312385,0.012351914203766058,-2788.9435970445197,Carting,Rule 6: Lower total cost (Carting)
IND152026AAA,IND152116AAA,night,45.759150000000005,32.166666666666664,335.0,Medium,Medium,0,6,1.4252657911194495,High,2.037037037037037,Medium,4781.2562,2059.16175,45.84604961434229,65.5246913580247,0.05699742894864845,0.13899176954732512,4781.313197428948,2059.3007417695476,0.005466289373245113,-2722.0124556594005,Carting,Rule 6: Lower total cost (Carting)
IND152026AAA,IND160002AAC,afternoon,136.03533,99.3,5608.0,High,Long,0,10,3.614624183006536,High,2.037037037037037,Medium,7308.98924,6121.589849999999,358.93218137254905,202.2777777777778,1.0818007557189544,0.4290740740740742,7310.071040755719,6122.018924074074,-0.04351511210965868,-1188.0521166816452,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND160002AAC,IND000000ACA,afternoon,67.04518,47.0,6221.0,High,Long,0,5,1.7301587301587302,High,2.037037037037037,Medium,5377.26504,3017.0331,81.31746031746032,95.74074074074075,0.14298941798941797,0.20308641975308647,5377.408029417989,3017.2361864197533,0.0040064667842445644,-2360.171842998236,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND160002AAC,IND000000ACA,morn_peak,62.67953695652174,43.82608695652174,6221.0,High,Long,0,46,1.887783115991764,High,2.037037037037037,Medium,5255.027034782608,2820.5791630434783,82.73414699650861,89.27536231884059,0.16211691683327864,0.18937198067632854,5255.189151699441,2820.7685350241545,0.0018170042562033275,-2434.4206166752865,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND160002AAC,IND000000ACA,night,61.83425324675325,43.25974025974026,6221.0,High,Long,0,77,2.0161290322580645,High,2.037037037037037,Medium,5231.359090909091,2782.541396103896,87.21721826560537,88.12169312169313,0.18315615835777127,0.18692480359147026,5231.542247067448,2782.7283209074876,0.00025124301557993313,-2448.813926159961,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND160002AAC,IND000000ACB,afternoon,160.1029,125.04545454545455,43723.0,High,Long,0,22,2.0122003424657535,High,2.037037037037037,Medium,7982.8812,7204.6305,251.61650646014945,254.72222222222226,0.5273793829778954,0.5403198653198655,7983.408579382978,7205.1708198653205,0.0008626988227980013,-778.2377595176577,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
IND160002AAC,IND000000ACB,eve_peak,162.07760847953216,126.71637426900585,43723.0,High,Long,0,342,2.0370497427101197,High,2.037037037037037,Medium,8038.173037426901,7293.492381578947,258.1275576018376,258.12594758501194,0.5475465972201324,0.547539888816692,8038.720584024121,7294.039921467764,-4.472268960221805e-07,-744.6806625563577,FTL,Rule 2: Long-haul — fixed cost amortizes over distance
