source_center,destination_center,trip_count,weight,pct_sla_breach,median_actual_time,median_osrm_time,delay_iqr,avg_distance,is_chronic,delay_severity_norm,volume_norm,sla_breach_corr_norm,variability_norm,corridor_risk_score
IND416404AAA,IND416012AAA,16,2.306311413454271,1.0,201.5,89.5,1.0163573857385737,104.22099374999999,1,0.2906525742035362,0.0012082158679017317,1.0,0.1794832078853921,0.3845114044369291
IND804420AAA,IND803101AAA,33,2.3636363636363638,1.0,78.0,33.0,0.7697368421052633,41.96026060606061,1,0.2993925057683359,0.004631494160289972,1.0,0.13593135602416945,0.3845080114498238
IND415612AAA,IND415408AAC,32,2.4959904959904957,1.0,173.5,72.5,0.3019208376936189,80.638778125,1,0.3195716085049121,0.004430124848973017,1.0,0.05331758418552403,0.38426793303276047
IND411033AAA,IND411014AAA,120,2.3524844720496896,0.9333333333333333,53.5,25.0,1.4818112921561197,21.2811275,1,0.29769225537167626,0.022150624244865084,0.9333333333333333,0.2616798460156891,0.38411587614478904
IND563131AAB,IND560300AAB,35,2.34,1.0,108.0,46.0,0.8121376811594203,50.47832285714286,1,0.2957888358136942,0.0050342327829238824,1.0,0.14341911448124217,0.3839160039693329
IND401209AAB,IND421302AAH,59,2.357142857142857,1.0,64.0,24.0,0.6563865546218484,25.556581355932202,1,0.29840248655002777,0.00986709625453081,1.0,0.11591430936545831,0.38341919962018967
IND756100AAC,IND758001AAA,21,2.3333333333333335,1.0,201.0,112.0,0.8312888198757764,109.44765238095239,1,0.2947724160828979,0.0022150624244865083,1.0,0.14680110182122877,0.3831428422214037
IND741123AAB,IND741126AAB,53,2.4285714285714284,1.0,31.0,15.0,0.4107142857142856,25.86619245283019,1,0.30929269795141745,0.008658880386629078,1.0,0.07252991768322592,0.3831347910455469
IND000000AET,IND000000AAS,24,2.4680272108843537,1.0,106.0,45.0,0.35668995859213215,53.50026666666667,1,0.31530824329694707,0.002819170358437374,1.0,0.06298951420725019,0.3831270413291132
IND342902A1B,IND302014AAA,90,2.4238000442380008,1.0,260.0,106.5,0.3185661814397318,144.74339777777777,1,0.3085652385744612,0.016109544905356425,1.0,0.05625706170969863,0.38307918782709344
IND410206AAA,IND000000AFT,25,2.3636363636363638,1.0,28.0,11.0,0.7063492063492061,14.888472,1,0.2993925057683359,0.0030205396697543293,1.0,0.12473744297211799,0.38298588152198476
IND000000ACB,IND834002AAB,729,1.9363636363636363,0.9972565157750343,879.0,453.0,0.20578143360752055,630.255987654321,1,0.23424924120365911,0.14478453483689085,0.9972565157750343,0.036339886289400984,0.382843947763385
IND834002AAB,IND825102AAA,17,2.317073170731707,1.0,125.0,54.0,0.8769230769230767,75.1465,1,0.29229334356876036,0.001409585179218687,1.0,0.15485986437783086,0.3827557201600919
IND562132AAA,IND712311AAA,216,2.2496069549515894,1.0,1465.0,661.0,0.5377998948430034,935.1407217592592,1,0.2820072446365987,0.04148207813129279,1.0,0.0949725477290693,0.3826706721603696
IND532001AAB,IND530012AAA,232,2.254525246109876,1.0,122.5,54.0,0.47211376154939577,70.37104224137931,1,0.2827571018628613,0.04470398711236408,1.0,0.0833727324647203,0.3826161107697076
IND507303AAA,IND507002AAA,72,2.3125,1.0,113.0,43.5,0.712231559290383,56.05510833333333,1,0.2915961044241592,0.012484897301651228,1.0,0.12577623463203128,0.3823372895582796
IND602024AAA,IND602001AAA,18,2.4772727272727275,1.0,25.0,9.0,0.2909632034632037,13.318927777777779,1,0.3167178420887287,0.0016109544905356424,1.0,0.05138252534686511,0.3822281279928119
IND423109AAA,IND423601AAA,24,2.0,1.0,16.5,9.0,1.9166666666666665,11.676425,1,0.24395142954307908,0.002819170358437374,1.0,0.3384729491883877,0.38213265932567975
IND400072AAB,IND000000AFT,134,2.2744360902255636,1.0,42.0,18.0,0.6421297809741748,17.811144029850745,1,0.28579276808526066,0.024969794603302457,1.0,0.11339664037983778,0.38189921992291365
IND741126AAB,IND741156AAA,60,2.375,1.0,35.0,16.0,0.4941789215686274,19.436078333333334,1,0.3011250394003752,0.010068465565847765,1.0,0.0872693201791671,0.3816940641695287
IND000000ACN,IND501359AAF,32,2.2287581699346406,1.0,32.5,17.0,1.0694444444444442,16.918734375,1,0.27882857716844495,0.004430124848973017,1.0,0.1888580948369989,0.38152477156332115
IND586101AAA,IND416404AAA,12,2.3940217391304346,1.0,73.5,33.0,0.5324600168350169,46.288941666666666,1,0.3040251500453105,0.0004027386226339106,1.0,0.09402955420332873,0.38111370009411555
IND395023AAA,IND562132AAA,935,1.7323290845886443,0.9957219251336898,760.0,437.0,0.24633657510592455,609.8805014973262,1,0.20314152957541465,0.18626661296818364,0.9957219251336898,0.04350170455777516,0.3811039168114117
IND736135AAA,IND736165AAA,10,2.4768421052631577,1.0,76.5,30.0,0.2506015884305359,33.342470000000006,1,0.31665218818267243,0.0,1.0,0.04425488280384941,0.38108636355345393
IND000000ACB,IND842001AAA,720,1.9097730209562336,1.0,721.0,383.5,0.1696409312811109,539.0070558333334,1,0.2301951572805438,0.14297221103503827,1.0,0.02995766938110377,0.38081688260908747
IND532001AAB,IND532421AAA,39,2.1052631578947367,1.0,39.0,19.0,1.4333333333333336,27.008838461538463,1,0.2600001621346008,0.005839710028191704,1.0,0.25311890113218566,0.3807718824741068
IND410206AAB,IND000000AFT,72,2.322916666666667,1.0,36.5,16.0,0.5866596638655461,18.89442361111111,1,0.29318426025352856,0.012484897301651228,1.0,0.10360091822527284,0.38075502024935154
IND000000ACB,IND209304AAA,269,2.303448275862069,0.9776951672862454,411.0,171.0,0.40117196303808855,239.53979776951672,1,0.29021605177243137,0.05215465163109142,0.9776951672862454,0.07084479519714611,0.38063335495802136
IND680587AAA,IND683511AAA,29,2.375,1.0,97.0,43.0,0.5214198286413709,47.44504482758621,1,0.3011250394003752,0.0038260169150221507,1.0,0.09207991678202535,0.38061451166710814
IND401104AAA,IND421302AAG,27,2.2857142857142856,1.0,46.0,22.0,0.8291316526610646,24.39117777777778,1,0.28751227514863803,0.00342327829238824,1.0,0.14642015777824302,0.3805027454103766
IND444203AAA,IND444005AAB,10,2.3181818181818183,1.0,68.5,29.5,0.7631944444444441,38.35288,1,0.2924623712401788,0.0,1.0,0.13477600404276735,0.3804625489003483
IND712311AAA,IND834002AAB,169,2.329896907216495,0.9822485207100592,397.0,161.0,0.514016018306636,223.03077928994082,1,0.2942484883866111,0.03201772049939589,0.9822485207100592,0.09077244398938403,0.3803432000559467
IND585211AAA,IND585104AAA,11,2.4,1.0,62.0,24.0,0.4676535087719298,33.269245454545455,1,0.3049366133908616,0.0002013693113169553,1.0,0.0825850759890431,0.3802834952830782
IND600056AAB,IND600016AAC,49,2.3333333333333335,0.9591836734693877,54.0,26.0,1.164705882352941,25.27591224489796,1,0.2947724160828979,0.007853403141361256,0.9591836734693877,0.20568074866281563,0.3802363104521279
IND591307AAC,IND580028AAA,20,2.441492123939761,1.0,164.5,74.0,0.2926975801975802,78.154895,1,0.31126262540761485,0.002013693113169553,1.0,0.05168880688162414,0.38017735412950077
IND517501AAB,IND517644AAA,32,2.4058823529411764,1.0,60.0,26.0,0.38048990857340037,32.760828125,1,0.3058334543297996,0.004430124848973017,1.0,0.067192456430222,0.38016015858718527
IND712311AAA,IND743235AAA,20,2.3885918003565063,1.0,100.5,42.0,0.4683600713012477,55.880280000000006,1,0.30319728550928493,0.002013693113169553,1.0,0.08270985110369575,0.38005332259237595
IND826004AAA,IND815351AAA,22,3.0107655502392348,0.7272727272727273,102.0,36.0,2.172514619883041,43.89277727272727,1,0.3980557368139411,0.0024164317358034634,0.7272727272727273,0.38365431158958363,0.3800100156366675
IND742101AAC,IND741123AAB,10,2.4572772406584793,1.0,191.0,72.0,0.25349374111202794,80.97117,1,0.3136692710204892,0.0,1.0,0.04476562129825343,0.379944270538021
IND712311AAA,IND000000ACB,658,1.9296020685356337,0.9969604863221885,1074.0,546.0,0.2663802939242339,741.1991370820668,1,0.23321835256093415,0.13048731373338704,0.9969604863221885,0.047041316707933045,0.37985342270906086
IND441206AAB,IND442605AAA,41,2.3181818181818183,1.0,65.0,29.0,0.6298850574712644,36.27903658536585,1,0.2924623712401788,0.006242448650825614,1.0,0.11123428854886747,0.37966898951366473
IND124001AAB,IND126102AAA,12,2.3014705882352944,1.0,71.5,34.0,0.7687908496732023,45.056025,1,0.2899145276636505,0.0004027386226339106,1.0,0.13576429888587926,0.37964292560970664
IND814112AAA,IND814133AAB,21,2.263157894736842,1.0,74.0,38.0,0.8717948717948718,53.97240476190476,1,0.28407326102188335,0.0022150624244865083,1.0,0.15395425113585529,0.37957849512846054
IND322241AAA,IND322201AAA,60,2.279220779220779,1.0,39.0,19.0,0.7041396103896105,24.26206,1,0.28652225593032987,0.010068465565847765,1.0,0.124347240296835,0.3795607427932774
IND302014AAA,IND305001AAC,84,2.3611111111111107,1.0,150.0,64.5,0.35088216217789503,85.75885238095238,1,0.29900749829454937,0.014901329037454692,1.0,0.06196388882606102,0.3795247204597895
IND201007AAA,IND245304AAA,44,2.277871621621622,0.9772727272727273,60.5,25.5,1.074089068825911,22.423761363636366,1,0.2863165593697693,0.00684655658477648,0.9772727272727273,0.18967831033905144,0.3795242757461888
IND713130AAA,IND741123AAB,84,2.3333333333333335,1.0,96.5,42.0,0.446251578282828,44.82700833333333,1,0.2947724160828979,0.014901329037454692,1.0,0.0788056110163625,0.3795148597941591
IND421401AAC,IND421601AAB,27,2.526315789473684,0.9629629629629629,43.0,17.0,0.45997346306943854,22.76722962962963,1,0.3241950925006876,0.00342327829238824,0.9629629629629629,0.08122882152704808,0.3793974794668176
IND205001AAB,IND110037AAM,11,2.4285714285714284,1.0,272.0,119.0,0.3171191608956816,173.18573636363638,1,0.30929269795141745,0.0002013693113169553,1.0,0.05600152572130862,0.3793675740805271
IND466116AAA,IND462022AAA,44,2.401190476190476,1.0,129.5,57.5,0.3133949466708086,72.41790227272728,1,0.3051181169142181,0.00684655658477648,1.0,0.05534384966629882,0.3792932708785112
IND643001AAA,IND643212AAA,18,2.45628078817734,1.0,67.5,28.0,0.19431605975723576,37.238927777777775,1,0.31351734892609456,0.0016109544905356424,1.0,0.0343151633847123,0.379241194531543
IND500039AAC,IND508116AAA,26,2.2857142857142856,1.0,54.0,22.0,0.7594537815126055,30.679926923076923,1,0.28751227514863803,0.003221908981071285,1.0,0.1341154232352235,0.3792219296282454
IND670645AAB,IND673592AAA,21,2.2972972972972974,1.0,76.0,35.0,0.7318681318681319,29.26582857142857,1,0.2892782553758904,0.0022150624244865083,1.0,0.1292439469619491,0.3791894624526727
IND000000ACB,IND521225AAB,686,1.9303796518607443,1.0,1340.5,678.0,0.09900808649421977,898.6706897959184,1,0.23333690521603126,0.13612565445026178,1.0,0.017484291667407413,0.3791146048657187
IND786001AAB,IND786184AAA,29,2.230769230769231,1.0,25.0,13.0,0.9340659340659341,17.065086206896552,1,0.27913518945526133,0.0038260169150221507,1.0,0.16495098335984495,0.3791056783468446
IND421302AAR,IND400612AAA,23,2.4,1.0,26.0,11.0,0.36247086247086235,14.039539130434783,1,0.3049366133908616,0.002617801047120419,1.0,0.06401039051236762,0.37903013466936153
IND400701AAA,IND410206AAA,50,2.343137254901961,1.0,36.0,16.0,0.4812500000000002,18.695899999999998,1,0.2962671509811278,0.008054772452678213,1.0,0.08498614267664956,0.37901916777328565
IND787001AAA,IND787057AAA,24,2.3368794326241136,1.0,91.0,41.5,0.5696703356731221,51.63957083333333,1,0.29531306487587466,0.002819170358437374,1.0,0.1006006949115237,0.37889008803111157
IND712311AAA,IND421302AAG,374,2.1556319179482264,1.0,1497.0,686.0,0.19200505649161537,978.2864024064172,1,0.2676795323647181,0.07329842931937172,1.0,0.033907052728591326,0.3787871255485893
IND580028AAA,IND403726AAA,87,2.338129496402878,1.0,234.0,98.0,0.3789262345475706,122.27550000000001,1,0.2955036532992981,0.015505436971405558,1.0,0.06691632006895666,0.3787694525694663
IND505184AAC,IND505001AAB,27,2.0833333333333335,1.0,99.0,40.0,1.4284215242407092,48.12545185185185,1,0.2566566761780338,0.00342327829238824,1.0,0.25225150225769993,0.37874364027008056
IND573134AAB,IND573201AAB,28,2.225108225108225,1.0,61.0,25.5,0.9341594827586206,35.28338214285714,1,0.2782720957777619,0.003624647603705195,1.0,0.1649675035521439,0.3787117505672455
IND451666AAA,IND424006AAA,40,2.2865141187925997,1.0,128.0,53.0,0.6853824103824104,73.5600425,1,0.2876342200669593,0.006041079339508659,1.0,0.12103482039859842,0.37866743990152074
IND825301AAA,IND825409AAA,42,2.3292682926829267,1.0,83.5,36.0,0.5220503181029499,46.37978571428572,1,0.29415264795436347,0.00644381796214257,1.0,0.09219125780506508,0.3784911394527875
IND688009AAA,IND686028AAB,44,2.0217391304347827,1.0,76.0,35.0,1.5746031746031746,32.17382272727273,1,0.24726584170871946,0.00684655658477648,1.0,0.2780663897266092,0.3784246148023428
IND211002AAB,IND485001AAC,78,2.344172932330827,1.0,173.0,69.5,0.3621212121212114,103.35041666666666,1,0.29642505342714387,0.01369311316955296,1.0,0.06394864415496009,0.3783881640787418
IND516101AAA,IND516115AAA,70,2.3260869565217392,1.0,46.0,21.0,0.4373376623376628,25.37307714285714,1,0.29366761202768443,0.012082158679017317,1.0,0.07723146175439166,0.37821073065626726
IND421302AAG,IND834002AAB,246,2.236281919609547,1.0,1419.0,602.0,0.23849544858830463,847.0533333333333,1,0.2799756703113171,0.04752315747080145,1.0,0.04211700409653442,0.3780827579018807
IND784168AAB,IND784176AAA,17,2.2564102564102564,1.0,80.0,38.0,0.8205128205128207,47.25285294117647,1,0.2830444961121704,0.001409585179218687,1.0,0.14489811871609912,0.37806000661128275
IND000000AEM,IND110037AAB,51,2.076923076923077,0.9411764705882353,64.0,33.0,2.176060498641143,30.61346862745098,1,0.2556793495138065,0.008256141763995167,0.9411764705882353,0.38428049456735025,0.3780579423503153
IND395023AAA,IND110037AAM,773,1.8255813953488371,0.9961190168175937,719.0,402.0,0.18178404226022082,572.603374385511,1,0.21735905286526694,0.1536447845348369,0.9961190168175937,0.03210207699088875,0.3775947791833033
IND421302AAG,IND400701AAB,44,2.3095238095238093,1.0,39.0,18.5,0.5297619047619047,18.335972727272726,1,0.2911423456157679,0.00684655658477648,1.0,0.09355308222908851,0.37752388561541017
IND411014AAA,IND411033AAA,46,2.133928571428571,0.9782608695652174,57.5,26.0,1.4376592007026794,23.10494782608696,1,0.2643705759206848,0.00724929520741039,0.9782608695652174,0.25388282587286404,0.3775140541487173
IND421302AAG,IND131028AAB,741,1.8692946058091287,0.9932523616734144,952.0,513.0,0.15103558151885288,731.6393348178138,1,0.22402369830651114,0.14720096657269433,0.9932523616734144,0.02667206541342745,0.3773900179254744
IND515401AAB,IND515801AAA,35,2.375,1.0,45.0,18.0,0.32126976284585007,26.91155142857143,1,0.3011250394003752,0.0050342327829238824,1.0,0.056734499538515885,0.3773820239097327
IND530012AAC,IND501359AAE,23,2.407166123778502,1.0,543.0,231.0,0.24210331673362262,333.3721130434783,1,0.30602918183113137,0.002617801047120419,1.0,0.0427541340642363,0.37734153640065626
IND144001AAB,IND000000ACA,69,2.2857142857142856,1.0,96.0,39.0,0.5294117647058822,53.560968115942025,1,0.28751227514863803,0.011880789367700362,1.0,0.09349124939218892,0.3773242323405992
IND631003AAA,IND600056AAB,37,2.1538461538461537,1.0,65.0,24.0,1.0681818181818183,30.358464864864867,1,0.26740726948453386,0.005436971405557793,1.0,0.18863512187969436,0.37718566283317245
IND751002AAB,IND712311AAA,420,1.92776886035313,1.0,376.0,179.5,0.754648334639892,243.61637000000002,1,0.23293885621583105,0.08256141763995167,1.0,0.13326680735252325,0.37714257763157266
IND462011AAA,IND462022AAA,20,2.3068181818181817,1.0,26.0,11.0,0.5833333333333335,12.301375,1,0.29072983760813953,0.002013693113169553,1.0,0.10301350627472672,0.37709670894902086
IND248197AAA,IND248122AAB,27,2.2222222222222223,1.0,93.0,45.0,0.8513285024154589,43.38424814814815,1,0.2778320872362916,0.00342327829238824,1.0,0.15034000118644894,0.3770226545862586
IND000000ACB,IND125001AAA,105,2.1875,0.9904761904761905,172.0,85.0,0.857142857142857,101.36058857142858,1,0.27253823447172715,0.019130084575110753,0.9904761904761905,0.15136678473021062,0.37655354102453725
IND313001AAB,IND382430AAB,142,2.2377896372356956,1.0,238.0,110.0,0.44154065252617025,147.3854866197183,1,0.28020554140287013,0.026580749093838098,1.0,0.07797368705065981,0.37652477253967354
IND845401AAA,IND845305AAA,44,2.364864864864865,0.9772727272727273,71.0,29.0,0.598214285714286,37.47636363636364,1,0.2995798067015294,0.00684655658477648,0.9772727272727273,0.10564140184295957,0.37642588382928366
IND160002AAC,IND147101AAA,27,2.1904761904761907,1.0,98.0,42.0,0.9198606271777006,49.68264444444444,1,0.2729919932801184,0.00342327829238824,1.0,0.16244240312510416,0.3762968571976549
IND600008AAC,IND600056AAB,71,2.2222222222222223,1.0,67.0,29.0,0.6809840693688243,31.440125352112677,1,0.2778320872362916,0.012283527990334274,1.0,0.12025809720499595,0.3762295266125998
IND232101AAB,IND232104AAB,13,1.8666666666666667,1.0,28.0,10.0,2.0545454545454547,13.12023076923077,1,0.22362303492715158,0.0006041079339508659,1.0,0.3628215961260504,0.37588240056695343
IND785682AAA,IND786001AAB,30,2.3205686475409837,1.0,108.0,49.0,0.4324522712310732,64.96509666666667,1,0.2928262743083838,0.004027386226339106,1.0,0.07636872815311195,0.3757742290952495
IND462022AAA,IND209304AAA,525,2.0,0.9923809523809524,387.0,201.0,0.2345458368376785,288.25464152380954,1,0.24395142954307908,0.10370519532823198,0.9923809523809524,0.041419524059638654,0.3757440611504916
IND686507AAA,IND686513AAA,28,2.354166666666667,1.0,21.0,9.0,0.3125,12.847814285714287,1,0.29794872774163655,0.003624647603705195,1.0,0.055185806932889304,0.3756042336908698
IND451666AAA,IND421302AAG,31,2.3675213675213675,1.0,338.0,144.0,0.24754445822994198,211.87947741935483,1,0.2999848249587767,0.004228755537656061,1.0,0.04371501017338963,0.37542261988526365
IND842001AAA,IND845438AAA,30,2.3205128205128203,1.0,156.0,64.5,0.4003256225186984,86.42485,1,0.29281776275444327,0.004027386226339106,1.0,0.07069533604673796,0.3752034852630359
IND396191AAB,IND421302AAG,12,2.3144489795918366,1.0,171.0,78.5,0.46403308809141786,99.34955000000001,1,0.2918932516209685,0.0004027386226339106,1.0,0.08194572931163328,0.3750525582352092
IND521185AAA,IND521225AAB,42,2.2073863636363633,1.0,78.0,33.5,0.7458333333333336,42.285804761904764,1,0.27557016832779585,0.00644381796214257,1.0,0.13171012587982917,0.37501003440963687
IND243503AAB,IND244901AAB,41,2.106060606060606,1.0,102.0,54.0,1.092691622103387,62.19475853658536,1,0.2601217434421123,0.006242448650825614,1.0,0.1929634204626661,0.37490565158581796
IND413501AAA,IND411033AAA,12,2.333628376606347,1.0,273.5,119.0,0.3843959664845431,158.947825,1,0.29481739925351735,0.0004027386226339106,1.0,0.06788224509503163,0.3748158688665686
IND712311AAA,IND713103AAA,21,2.2758620689655173,1.0,99.0,53.0,0.5557029177718831,62.66520952380952,1,0.2860101770243084,0.0022150624244865083,1.0,0.09813412458304767,0.37477124887414975
IND781014AAA,IND781124AAA,30,2.2928571428571427,1.0,44.0,15.5,0.47127329192546563,23.64155,1,0.288601296288777,0.004027386226339106,1.0,0.08322431008264296,0.3747697960803599
IND531163AAA,IND535001AAA,39,2.2857142857142856,1.0,32.0,14.0,0.4642857142857144,19.398258974358974,1,0.28751227514863803,0.005839710028191704,1.0,0.08199034172886413,0.3746638717393896
IND691305AAA,IND689645AAA,45,2.3333333333333335,1.0,48.0,20.0,0.2777777777777777,20.359917777777778,1,0.2947724160828979,0.007047925896093436,1.0,0.04905405060701269,0.3745763529678838
IND174103AAA,IND160002AAC,18,2.047575757575758,1.0,128.5,50.5,1.3392307692307694,51.07129444444445,1,0.2512049703492169,0.0016109544905356424,1.0,0.236500898141933,0.374534816576514
